"","fixed.acidity","volatile.acidity","citric.acid","chlorides","total.sulfur.dioxide","density","sulphates","alcohol","value"
"86",-0.815369752101038,0.123866434853871,-0.621021064699362,-0.243630468705684,-0.196617375654652,-0.342641625859272,-0.402041515881438,-0.303080547769521,"srednia"
"87",0.16102654619687,-0.211217331109201,0.0463261681328153,0.478770080061876,2.72173049056965,0.240191103748767,7.62122692585859,-0.49075633279555,"srednia"
"88",-0.355889141137316,-0.211217331109201,-0.0563426369182889,-0.541089518198208,-0.47021248811318,-0.0777176578555858,-0.107068411405702,-0.772270010334594,"srednia"
"89",0.563072080790128,-0.769690274380986,0.867676608541648,0.41502885517062,2.38733646423144,0.558099865353179,3.31461960051284,-0.866107902847608,"srednia"
"90",-0.757934675730573,0.51479749514412,-0.980361882378226,-0.243630468705684,-0.683008686692035,0.558099865353179,-0.756009241252321,-1.33529736541268,"srednia"
"91",-0.241018988396386,-0.043675448127665,-0.0563426369182889,-0.179889243814428,2.84332831832899,-0.183687245057096,-0.697014620357174,-0.866107902847608,"srednia"
"92",0.16102654619687,-0.211217331109201,0.0463261681328153,0.478770080061876,2.72173049056965,0.240191103748767,7.62122692585859,-0.49075633279555,"srednia"
"93",0.16102654619687,-0.211217331109201,0.0976605706583671,0.478770080061876,2.63053211975014,0.240191103748767,7.79821078854403,-0.584594225308564,"srednia"
"94",-0.355889141137316,-0.211217331109201,-0.0563426369182889,-0.541089518198208,-0.47021248811318,-0.0777176578555858,-0.107068411405702,-0.772270010334594,"srednia"
"95",-1.90663620313988,2.74868926823126,-1.18569949248043,-0.902289792581988,1.17135818663799,-1.56129187867608,-1.05098234572806,0.0722710222825376,"niska"
"96",-2.07894143225127,0.403102906489763,-0.518352259648257,-0.626077818053215,1.80974678237455,-1.87920064028049,-0.343046894986291,2.32438044259489,"srednia"
"97",-0.872804828471503,1.38043055721539,-1.39103710258264,0.308793480351862,-0.713408143631871,-0.130702451456311,-0.57902537856688,0.259946807308566,"srednia"
"98",-0.757934675730573,-0.155370036782022,-0.107677039443841,-0.371112918488194,-0.743807600571708,-0.236672038657821,-0.166063032300849,-1.14762158038665,"srednia"
"99",-0.413324217507782,2.07852173630512,-1.08303068742933,-0.179889243814428,-1.10860108384974,-0.0247328642548603,-0.57902537856688,-0.584594225308564,"srednia"
"100",-0.126148835655456,0.0959427876902814,-0.467017857122705,-0.158642168850677,-0.348614660353834,0.240191103748767,-0.402041515881438,-1.33529736541268,"srednia"
"101",-0.0112786829145246,0.458950200816941,0.148994973183919,-0.0736538689956696,0.107377193743712,0.240191103748767,-0.284052274091144,-0.209242655256507,"srednia"
"102",-0.298454064766851,-0.155370036782022,0.148994973183919,-0.264877543669435,-0.743807600571708,-0.448611213060723,-0.57902537856688,-0.0215668702304767,"srednia"
"103",-0.126148835655456,0.0959427876902814,-0.467017857122705,-0.158642168850677,-0.348614660353834,0.240191103748767,-0.402041515881438,-1.33529736541268,"srednia"
"104",-0.126148835655456,0.263484670671817,-0.261680247020497,-0.222383393741932,0.563369047841259,-0.0247328642548603,-0.873998483042616,-1.14762158038665,"srednia"
"105",-0.643064522989642,-0.211217331109201,-0.159011441969393,-0.371112918488194,-0.318215203413998,-0.395626419459998,-1.05098234572806,-0.959945795360623,"srednia"
"106",-0.126148835655456,0.263484670671817,-0.261680247020497,-0.222383393741932,0.563369047841259,-0.0247328642548603,-0.873998483042616,-1.14762158038665,"srednia"
"107",-0.298454064766851,-0.657995685726629,2.0997022691549,8.06397584212125,0.684966875600605,0.293175897349493,3.84557118856916,-1.05378368787364,"srednia"
"108",-1.21741528669429,0.570644789471299,0.200329375709471,0.0113344308593372,0.532969590901422,0.0812367229465907,0.777850902021507,-1.05378368787364,"srednia"
"109",-0.183583912025921,-1.10477404034406,1.32968623127162,0.0750756557505925,1.01936090193881,0.452130278151728,0.836845522916654,-0.772270010334594,"srednia"
"110",-0.126148835655456,1.43627785154257,1.27835182874606,0.733734979626896,3.23852125854686,0.0812367229465907,0.187904693070034,-1.05378368787364,"srednia"
"111",-0.298454064766851,0.179713729181049,-0.415683454597153,0.351287630279365,0.0161788229242032,-0.183687245057096,1.60377559455357,-0.866107902847608,"srednia"
"112",0.0461563934559404,0.51479749514412,-0.929027479852674,-0.0736538689956696,1.87054569625423,-0.183687245057096,0.0109208303845928,-0.584594225308564,"srednia"
"113",0.0461563934559404,0.403102906489763,-0.877693077327122,-0.0524067940319178,1.96174406707373,-0.183687245057096,0.0109208303845928,-0.584594225308564,"srednia"
"114",1.02255269175385,-1.21646862899841,0.867676608541648,-0.158642168850677,-0.0142206340156333,1.08794780136049,0.0699154512797401,-0.67843211782158,"srednia"
"115",-0.298454064766851,0.179713729181049,-0.415683454597153,0.351287630279365,0.0161788229242032,-0.183687245057096,1.60377559455357,-0.866107902847608,"srednia"
"116",0.620507157160593,-0.713842980053807,0.200329375709471,0.0538285807868407,0.47217067702175,-0.0777176578555858,-0.166063032300849,0.0722710222825376,"srednia"
"117",-0.0112786829145246,0.0680191405266922,0.0463261681328153,-0.222383393741932,-0.196617375654652,0.558099865353179,-0.284052274091144,-0.396918440282535,"srednia"
"118",-0.298454064766851,0.179713729181049,-0.775024272276018,-0.116148018923173,-0.561410858932689,0.134221516547316,-0.932993103937763,-0.959945795360623,"srednia"
"119",0.275896698937801,0.123866434853871,-1.18569949248043,0.669993754735641,0.289773935382731,-0.289656832258547,-0.343046894986291,0.447622592334596,"srednia"
"120",-0.757934675730573,0.905728555434369,-0.980361882378226,0.202558105533103,1.29295601439733,-0.448611213060723,-0.697014620357174,-1.14762158038665,"srednia"
"121",-0.585629446619177,3.02792573986715,-0.929027479852674,1.92357117759699,1.29295601439733,-0.289656832258547,-0.520030757671733,-1.33529736541268,"srednia"
"122",0.275896698937801,0.123866434853871,-1.18569949248043,0.669993754735641,0.289773935382731,-0.289656832258547,-0.343046894986291,0.447622592334596,"srednia"
"123",-0.585629446619177,0.933652202597959,-1.39103710258264,-0.264877543669435,-1.01740271303024,0.66406945255463,-0.815003862147469,-1.14762158038665,"srednia"
"124",-0.183583912025921,1.01742314408873,-1.39103710258264,-0.158642168850677,-0.37901411729367,0.452130278151728,-0.756009241252321,-0.866107902847608,"srednia"
"125",-0.298454064766851,-0.155370036782022,-0.518352259648257,-0.116148018923173,1.68814895461521,-0.395626419459998,-1.05098234572806,-0.866107902847608,"srednia"
"126",0.390766851678732,0.51479749514412,-1.18569949248043,1.24366477875694,1.32335547133717,0.876008626957532,0.246899313965181,-0.959945795360623,"srednia"
"127",-0.0687137592849907,4.4799553923738,-1.39103710258264,-0.137395093886925,-1.04780216997007,-0.183687245057096,-0.991987724832911,0.447622592334596,"srednia"
"128",-0.126148835655456,4.4799553923738,-1.39103710258264,-0.116148018923173,-1.04780216997007,-0.183687245057096,-1.05098234572806,0.447622592334596,"srednia"
"129",-0.183583912025921,0.347255612162584,-0.56968666217381,-0.477348293306953,-0.926204342210726,-0.289656832258547,1.54478097365842,0.0722710222825376,"wysoka"
"130",-1.27485036306476,-0.825537568708164,-0.621021064699362,-0.328618768560691,-0.835005971391217,-0.660550387463625,-0.520030757671733,-0.959945795360623,"srednia"
"131",-0.183583912025921,1.21288867423385,1.48368943884827,0.648746679771889,2.66093157668997,0.0282519293458652,0.0109208303845928,-0.959945795360623,"srednia"
"132",-1.56202574491709,-0.155370036782022,-0.929027479852674,-0.817301492726981,1.5969505837957,-1.6142766722768,-0.166063032300849,2.4182183351079,"srednia"
"133",-1.56202574491709,-0.155370036782022,-0.929027479852674,-0.817301492726981,1.5969505837957,-1.6142766722768,-0.166063032300849,2.4182183351079,"srednia"
"134",-0.987674981212434,-0.155370036782022,-1.33970270005709,-0.583583668125711,-0.622209772812362,-0.819504768265861,-0.461036136776586,-0.584594225308564,"srednia"
"135",-0.241018988396386,2.86038385688562,-1.13436508995488,-0.0736538689956696,-0.531011401992853,-0.448611213060723,-0.638019999462027,-0.49075633279555,"srednia"
"136",0.0461563934559404,1.21288867423385,-0.82635867480157,0.0538285807868407,0.502570133961586,-0.130702451456311,0.954834764706948,-0.772270010334594,"srednia"
"137",-0.0112786829145246,1.04534679125232,-0.621021064699362,0.0325815058230889,0.168176107623385,0.0282519293458652,0.659861660231213,-0.866107902847608,"srednia"
"138",-0.643064522989642,-0.63007203856304,0.457001388337232,-0.137395093886925,-0.0446200909554697,0.240191103748767,-0.107068411405702,-1.14762158038665,"srednia"
"139",-0.298454064766851,0.179713729181049,-0.415683454597153,-0.137395093886925,1.77934732543472,-0.289656832258547,-0.697014620357174,-0.866107902847608,"srednia"
"140",-0.298454064766851,0.179713729181049,-0.415683454597153,-0.137395093886925,1.87054569625423,-0.289656832258547,-0.697014620357174,-0.866107902847608,"srednia"
"141",0.0461563934559404,1.21288867423385,-0.82635867480157,0.0538285807868407,0.502570133961586,-0.130702451456311,0.954834764706948,-0.772270010334594,"srednia"
"142",-0.0112786829145246,1.04534679125232,-0.621021064699362,0.0325815058230889,0.168176107623385,0.0282519293458652,0.659861660231213,-0.866107902847608,"srednia"
"143",-1.79176605039895,-1.04892674601688,-1.39103710258264,-0.796054417763229,0.502570133961586,-2.72695733789216,0.777850902021507,3.35659726023805,"srednia"
"144",-1.15998021032383,-0.769690274380986,-0.980361882378226,-0.456101218343201,-0.80460651445138,-0.713535181064409,-0.461036136776586,-0.959945795360623,"srednia"
"145",-1.79176605039895,-1.04892674601688,-1.39103710258264,-0.796054417763229,0.502570133961586,-2.72695733789216,0.777850902021507,3.35659726023805,"srednia"
"146",-0.126148835655456,0.794033966780013,1.43235503632272,0.627499604808138,2.87372777526883,0.0282519293458652,-0.225057653195996,-0.959945795360623,"srednia"
"147",-1.44715559217616,0.849881261107191,-1.28836829753154,-0.00991264410441457,1.44495329909652,-1.24338311707172,-0.815003862147469,-0.396918440282535,"srednia"
"148",-0.413324217507782,-0.211217331109201,-0.0563426369182889,3.15590152549459,1.2625565574575,0.0282519293458652,0.836845522916654,-1.05378368787364,"srednia"
"149",-0.815369752101038,-0.211217331109201,-0.877693077327122,-0.286124618633187,-0.500611945053016,-0.448611213060723,-0.461036136776586,-0.209242655256507,"srednia"
"150",-0.0687137592849907,-0.713842980053807,0.867676608541648,0.0325815058230889,-0.105419004835143,0.399145484551003,-0.284052274091144,0.0722710222825376,"srednia"
"151",-0.585629446619177,-1.10477404034406,1.0216798161183,-0.222383393741932,-1.07820162690991,-0.501596006661449,-0.756009241252321,-0.115404762743491,"srednia"
"152",0.505637004419662,-0.043675448127665,3.74240314997256,11.1023075619377,0.684966875600605,1.51182615016636,7.91620003033432,-0.959945795360623,"niska"
"153",-0.470759293878247,0.403102906489763,-1.23703389500599,0.1600639556056,1.5969505837957,-0.925474355467312,-0.697014620357174,-0.303080547769521,"srednia"
"154",-0.470759293878247,0.403102906489763,-1.23703389500599,0.1600639556056,1.5969505837957,-0.925474355467312,-0.697014620357174,-0.303080547769521,"srednia"
"155",-0.700499599360108,-0.546301097072272,0.765007803490544,-0.371112918488194,2.50893429199079,0.293175897349493,0.364888555755476,0.0722710222825376,"srednia"
"156",-0.700499599360108,-0.546301097072272,0.765007803490544,-0.349865843524442,2.47853483505095,0.293175897349493,0.305893934860329,0.0722710222825376,"srednia"
"157",-0.700499599360108,-0.546301097072272,0.765007803490544,-0.371112918488194,2.50893429199079,0.293175897349493,0.364888555755476,0.0722710222825376,"srednia"
"158",-0.700499599360108,-0.546301097072272,0.765007803490544,-0.349865843524442,2.47853483505095,0.293175897349493,0.305893934860329,0.0722710222825376,"srednia"
"159",-0.700499599360108,0.849881261107191,-1.39103710258264,-0.307371693596939,-0.743807600571708,0.0812367229465907,-0.932993103937763,-1.05378368787364,"srednia"
"160",-0.872804828471503,0.403102906489763,-0.467017857122705,-0.179889243814428,1.20175764357782,0.0282519293458652,-0.520030757671733,-1.05378368787364,"srednia"
"161",-0.413324217507782,2.35775820794101,-1.23703389500599,0.0538285807868407,-0.80460651445138,-0.448611213060723,-0.57902537856688,-0.772270010334594,"srednia"
"162",-0.413324217507782,0.849881261107191,-1.28836829753154,-0.328618768560691,-0.80460651445138,-0.130702451456311,2.48869490798078,-1.14762158038665,"niska"
"163",-0.298454064766851,0.0121718461995136,-1.18569949248043,-0.243630468705684,-0.47021248811318,-0.183687245057096,-0.57902537856688,-0.396918440282535,"srednia"
"164",-0.528194370248712,0.403102906489763,-0.0563426369182889,-0.371112918488194,2.2657386364721,0.770039039756081,-0.991987724832911,-0.959945795360623,"srednia"
"165",-0.585629446619177,0.347255612162584,-0.0563426369182889,-0.371112918488194,2.2657386364721,0.717054246155356,-0.991987724832911,-0.959945795360623,"srednia"
"166",-0.298454064766851,0.570644789471299,1.07301421864386,0.266299330424358,1.50575221297619,-0.342641625859272,-0.225057653195996,-0.866107902847608,"srednia"
"167",-0.872804828471503,0.626492083798477,-0.877693077327122,-0.0524067940319178,1.65774949767537,-0.6075655938629,-0.815003862147469,-0.209242655256507,"srednia"
"168",-0.585629446619177,0.123866434853871,-1.23703389500599,-0.328618768560691,-0.135818461774979,-0.6075655938629,-1.05098234572806,-1.33529736541268,"niska"
"169",-0.872804828471503,0.570644789471299,-1.03169628490378,0.0325815058230889,-0.0750195478953061,-0.766519974665135,-0.638019999462027,-0.0215668702304767,"srednia"
"170",-0.470759293878247,0.989499496925137,-0.159011441969393,5.79053882099981,0.502570133961586,-0.183687245057096,5.49742057363329,-0.866107902847608,"srednia"
"171",-0.241018988396386,1.99475079481435,-1.23703389500599,-0.626077818053215,-1.16939999772942,0.240191103748767,-1.93590165915527,-1.24145947289967,"niska"
"172",-0.183583912025921,-0.60214839139945,-0.518352259648257,-0.307371693596939,-0.865405428331053,0.240191103748767,-0.284052274091144,-1.14762158038665,"srednia"
"173",-0.183583912025921,-0.60214839139945,-0.518352259648257,-0.307371693596939,-0.865405428331053,0.240191103748767,-0.284052274091144,-1.14762158038665,"srednia"
"174",-0.528194370248712,0.51479749514412,-1.13436508995488,-0.413607068415697,-0.135818461774979,-0.342641625859272,-0.520030757671733,1.01064994741268,"srednia"
"175",-0.585629446619177,-0.825537568708164,-0.313014649546049,-0.158642168850677,-0.348614660353834,-0.342641625859272,-1.10997696662321,-0.866107902847608,"srednia"
"176",-0.815369752101038,-0.155370036782022,-1.18569949248043,-0.0524067940319178,0.076977736803876,-0.501596006661449,0.71885628112636,-0.866107902847608,"srednia"
